x,y,Habitat,JunJul,DJF,AprMay
5117.,4423.,Co,15.498,-6.2509,6.53115
5167.,4291.,Urb,16.191,-5.0191,7.4186
5163.,4361.,Br,15.841,-5.6174,6.3905
4937.,4293.,Ma,15.342,-3.0449,6.66835
5189.,4235.,Urb,16.3,-3.6125,7.0807
5063.,5121.,Op,11.592,-10.272,2.07258
5309.,4585.,Br,15.098,-8.3483,5.61015
5063.,4793.,Op,14.452,-8.2255,4.32958
4939.,4271.,Ma,15.121,-2.5899,6.253
5035.,4525.,Co,14.661,-6.6082,5.9104
4935.,4355.,Co,14.748,-2.9582,5.9706
4877.,5109.,Br,10.631,-12.039,0.23215
5273.,4617.,We,14.934,-8.5364,5.4877
4979.,5135.,Br,10.991,-11.34,1.3184
5231.,4627.,Co,14.735,-8.5639,5.22605
4995.,4647.,Br,13.717,-5.0502,4.40675
5065.,5099.,We,11.645,-11.219,1.7503
5045.,5199.,We,11.213,-11.52,1.683
5051.,4883.,Br,13.736,-9.9018,3.85616
5083.,4675.,Co,14.842,-7.7815,5.7003
5059.,4301.,We,15.861,-4.8099,7.3409
5061.,4273.,Co,15.682,-4.8096,7.1727
5071.,4811.,Co,14.18,-9.0028,4.18123
5245.,4309.,Co,16.656,-5.3218,7.5229
5179.,4721.,Op,14.158,-8.7657,4.56785
5217.,4585.,We,15.332,-7.8272,5.83045
5031.,5225.,Co,10.857,-11.879,1.42605
5269.,4733.,Co,13.996,-9.742,4.122355
5153.,4311.,Urb,16.018,-5.2442,6.93765
4961.,5161.,Co,11.361,-11.425,1.7701
5145.,4357.,We,16.134,-5.2103,6.5141
5137.,4743.,Co,14.287,-8.8186,4.65525
4981.,4825.,Br,14.175,-8.5431,4.244205
4877.,5073.,Co,11.564,-12.031,1.38615
5151.,5035.,Co,11.613,-11.146,1.8575
5015.,4465.,Co,14.784,-6.1489,6.23185
5055.,5235.,Co,10.952,-11.539,1.6864
5077.,4799.,Co,14.471,-8.5174,4.418715
5091.,4245.,Co,15.727,-4.6203,7.1666
5327.,4451.,We,16.032,-6.8027,6.51885
4989.,4209.,Urb,16.394,-2.536,7.3701
5279.,4669.,Co,14.453,-9.1762,4.7726
5005.,4399.,Co,14.922,-5.6002,6.38485
5139.,4941.,Co,12.924,-10.599,3.03139
5229.,4769.,Co,13.867,-9.7332,4.02751
5345.,4499.,Co,15.748,-7.284,5.9773
4981.,4599.,Br,14.516,-5.6509,5.52495
5049.,4699.,Co,14.527,-7.0252,5.4299
5005.,5257.,Op,10.109,-12.143,0.66215
5253.,4621.,Br,14.971,-8.5716,5.41585
5031.,4207.,Co,16.215,-3.3938,7.44115
5041.,4599.,Urb,14.46,-7.1049,5.68105
5203.,4627.,We,14.829,-8.2978,5.38225
4943.,5011.,Br,12.544,-10.939,2.850555
5071.,4877.,We,13.652,-9.8643,3.772305
5047.,4661.,Br,14.648,-7.2926,5.54975
5095.,4605.,Br,14.555,-7.6914,5.58
5001.,4495.,Co,14.937,-6.1754,6.31275
5197.,4503.,Co,15.718,-6.9927,6.4706
5195.,4479.,Co,15.726,-6.8766,6.6563
5369.,4461.,Op,15.569,-7.0022,6.1807
5137.,4789.,Co,14.155,-9.2568,4.399355
5085.,4981.,Co,13.143,-10.915,3.248335
4897.,5049.,Co,12.071,-11.81,2.1913
5303.,4375.,Co,16.134,-6.3245,6.40215
5085.,4841.,We,13.829,-9.6481,3.934835
5003.,5091.,Co,11.861,-11.961,1.89725
4981.,5095.,We,11.469,-11.64,1.75505
5215.,4863.,Co,13.357,-10.388,3.187885
5025.,4857.,Op,14.097,-9.2258,4.22007
5109.,4337.,Co,15.683,-5.3451,6.83395
4913.,4179.,Ma,15.267,-0.71243,6.445
4873.,4509.,Ma,14.99,-4.0289,5.8404
5321.,4469.,Br,16.128,-7.0327,6.01895
4901.,5107.,We,10.54,-11.986,0.25415
4789.,5115.,Op,9.0175,-12.343,-1.01825
5199.,4743.,We,13.886,-9.4247,4.14528
5019.,4411.,Co,14.764,-5.8103,6.23775
4929.,5037.,Op,11.994,-10.409,2.38814
4941.,4427.,Urb,14.585,-5.0524,6.0593
5025.,4723.,Ma,14.69,-7.0608,5.32115
5017.,4693.,Urb,14.229,-6.0097,4.8203
5081.,4945.,Op,13.262,-10.535,3.41280485
5077.,4843.,Op,13.85,-9.4937,3.95736
5337.,4549.,Co,15.448,-7.9916,5.6618
5305.,4647.,Co,14.909,-8.8249,5.201
5073.,4973.,Co,13.212,-10.798,3.31415
4965.,4167.,Op,15.726,-2.2315,6.6559
5193.,4739.,Co,14.176,-9.0057,4.510475
5135.,4893.,Co,13.284,-10.246,3.27728
5127.,4589.,Co,14.516,-7.6637,5.5545
4935.,5141.,Co,11.006,-11.917,1.11365
5011.,5115.,Co,11.394,-11.389,1.68455
4989.,4603.,Urb,14.516,-5.6509,5.52495
5131.,4511.,We,15.39,-6.9835,6.32835
5135.,4493.,Co,15.373,-6.8923,6.37145
5011.,5259.,We,10.157,-12.03,0.74785
4853.,5095.,Br,10.922,-12.473,0.3881
4909.,4423.,Urb,14.856,-3.8403,5.8086
5271.,4447.,Co,16.261,-6.5866,6.3916
5267.,4531.,We,15.775,-7.592,5.79065
4975.,4965.,Co,13.354,-10.66,3.590455
5107.,4987.,Op,12.674,-11.019,2.836025
5139.,4279.,Urb,15.966,-4.9983,7.3532
5043.,4819.,Co,14.227,-8.5313,4.083455
5013.,4299.,Co,15.851,-4.4146,7.3806
5053.,4823.,We,14.004,-9.0927,4.022725
5371.,4463.,Co,15.539,-6.9508,6.17415
5029.,4317.,Co,15.838,-4.7399,7.2516
4929.,4267.,Ma,15.216,-2.0226,6.087
4903.,4405.,Ma,14.822,-3.3816,5.8529
4819.,5097.,Br,10.911,-13.072,0.6074
4983.,4457.,We,14.981,-5.6753,6.487
4955.,4525.,Co,14.62,-4.8232,5.8038
5087.,4245.,Co,15.727,-4.6203,7.1666
5161.,4507.,We,15.521,-6.9489,6.47835
5073.,4817.,Co,14.18,-9.0028,4.18123
5017.,4425.,Co,14.706,-5.9078,6.2586
5287.,4461.,We,16.485,-6.6381,5.85115
5017.,4371.,Co,15.332,-5.3091,6.6675
4979.,4489.,Urb,15.282,-5.5812,6.70695
5055.,4783.,Co,14.546,-7.9514,4.32183
5083.,5011.,Br,12.581,-11.285,2.58541
5007.,4287.,Br,15.876,-4.2409,7.41115
5235.,4573.,We,15.542,-7.8187,5.807
4959.,4507.,Urb,15.076,-5.1353,6.379
5219.,4507.,We,16.122,-6.8478,6.56125
5103.,5031.,Co,12.424,-11.354,2.513565
4997.,4493.,Co,15.05,-5.9947,6.4571
5073.,4375.,Co,15.217,-5.8342,6.52445
5007.,4309.,Urb,15.823,-4.6596,7.28345
5105.,4407.,Co,15.884,-5.7711,6.7273
5049.,5219.,Co,11.309,-11.459,1.83195
5063.,4307.,We,15.913,-4.8785,7.35735
5091.,4719.,Co,14.534,-8.2814,5.26795
5149.,4799.,Co,14.024,-9.7238,4.18677
5115.,4849.,Co,13.841,-9.9164,3.918445
5101.,4917.,Co,12.99,-10.212,3.07637
5009.,5245.,Op,10.109,-12.143,0.66215
5105.,4993.,Co,12.674,-11.019,2.836025
5013.,5111.,Co,11.394,-11.389,1.68455
5211.,4369.,Co,16.255,-5.9519,7.16685
5077.,4313.,Br,15.924,-5.0151,7.17745
4931.,4437.,Co,14.786,-4.6611,6.0222
5189.,4529.,We,15.655,-7.1107,6.3714
4979.,4389.,Co,14.883,-5.3098,6.36085
5169.,4917.,We,13.021,-10.79,2.943785
5199.,4735.,Co,14.176,-9.0057,4.510475
5291.,4341.,Urb,16.61,-5.8351,7.09655
5095.,4247.,Br,15.727,-4.6203,7.1666
4955.,5247.,Op,9.8387,-12.662,0.21715
4893.,4449.,Co,14.729,-3.4302,5.577
5347.,4591.,Co,14.932,-8.4922,5.4933
5005.,4499.,Co,14.937,-6.1754,6.31275
5255.,4277.,Ma,16.314,-4.3514,7.02505
4887.,4131.,Ma,15.267,-0.71243,6.445
5079.,4349.,We,15.482,-5.3607,6.59775
4831.,5111.,Br,10.634,-12.908,0.18435
5331.,4621.,Co,14.896,-8.6837,5.303
5003.,4771.,Ma,14.367,-7.8396,3.944115
4983.,5115.,Co,11.469,-11.64,1.75505
5197.,4745.,Op,13.886,-9.4247,4.14528
5109.,4995.,Co,12.674,-11.019,2.836025
5059.,4923.,Co,13.367,-10.301,3.490071
4917.,4369.,Co,14.338,-2.5579,5.5198
5271.,4649.,Co,14.621,-8.9137,5.0386
5213.,4279.,Br,16.438,-4.2323,7.30615
5383.,4531.,Co,15.2,-8.0584,5.7504
5061.,4163.,Co,15.899,-2.8434,6.93625
5355.,4543.,Co,15.446,-8.0628,5.7282
5053.,4841.,We,14.004,-9.0927,4.022725
5209.,4423.,We,15.622,-6.552,6.74465
4953.,5245.,Op,9.8387,-12.662,0.21715
5357.,4623.,Co,14.899,-8.7038,5.2998
4975.,5129.,Br,10.991,-11.34,1.3184
5059.,4175.,Urb,16.015,-2.7623,7.072
5037.,4983.,Op,13.018,-10.753,3.109045
5281.,4539.,Co,16.082,-7.3967,5.71015
5075.,4527.,Co,14.775,-6.9087,5.8847
5333.,4545.,Co,15.448,-7.9916,5.6618
4987.,5101.,Co,11.469,-11.64,1.75505
5159.,4453.,Br,15.551,-6.6422,6.6004
5241.,4433.,Br,15.793,-6.8114,6.6775
4983.,4383.,Co,14.883,-5.3098,6.36085
5075.,4543.,Br,14.637,-7.1699,5.76645
5057.,4815.,We,14.281,-8.721,4.204585
4927.,4357.,Urb,14.748,-2.9582,5.9706
5047.,4763.,Co,14.518,-7.7094,4.203785
5305.,4597.,We,15.229,-8.2656,5.70165
5047.,4731.,Ma,14.744,-6.9393,4.3795
5341.,4419.,We,15.717,-6.7436,6.4766
5077.,4665.,Br,14.852,-7.6353,5.7075
5027.,4347.,Urb,15.722,-4.9653,6.8484
5085.,4421.,We,15.355,-6.073,6.6149
5039.,5045.,We,12.656,-11.668,2.546335
5287.,4719.,Co,14.268,-9.6444,4.40614
5127.,4771.,Co,14.318,-9.0916,4.53733
5305.,4627.,Co,15.057,-8.472,5.49375
5053.,4619.,Co,14.653,-7.3619,5.78205
4951.,4549.,Co,14.62,-4.8232,5.8038
5131.,4235.,Urb,16.727,-3.836,7.84555
5277.,4413.,Co,16.492,-6.3001,6.93845
5073.,4937.,Co,13.354,-10.38,3.481063
5015.,4173.,Urb,16.09,-2.7169,7.1863
5387.,4563.,We,15.335,-8.2765,5.7016
5143.,4973.,Br,12.873,-10.992,3.09032
5147.,4677.,We,14.7,-8.3936,5.32
4919.,4511.,Br,15.208,-4.4559,6.3452
4923.,5111.,We,10.756,-11.737,0.72175
4949.,4447.,Co,14.643,-5.0872,5.98315
5295.,4297.,Br,16.222,-5.1121,7.01425
5281.,4301.,Co,16.222,-5.1121,7.01425
5167.,4941.,Co,12.691,-11.153,2.69789
4985.,4329.,Co,15.803,-4.2062,7.36205
5161.,4247.,Br,16.63,-3.6475,7.6157
4953.,4445.,Urb,14.87,-5.3157,6.31825
5343.,4463.,We,15.717,-6.9706,6.2603
5057.,4931.,Co,13.367,-10.301,3.490071
4973.,4297.,Co,15.593,-3.5375,7.01515
5121.,4821.,Co,13.784,-9.8951,3.89471
5137.,4937.,Co,12.924,-10.599,3.03139
4991.,5097.,Co,11.447,-11.611,1.72265
5057.,5119.,Co,11.78,-10.557,2.217875
5041.,4535.,Co,14.572,-6.7821,5.76275
5269.,4317.,Co,16.475,-5.471,7.29605
4889.,4171.,Ma,15.267,-0.71243,6.445
5125.,4185.,Co,16.194,-3.1537,7.1795
5249.,4403.,Co,16.266,-6.333,6.9989
5287.,4487.,Br,16.209,-7.0394,5.6853
4765.,5149.,Op,7.2534,-10.934,-2.343665
5299.,4513.,Co,16.082,-7.3967,5.71015
4993.,4293.,Urb,15.876,-4.2409,7.41115
5143.,4995.,Co,12.226,-11.717,2.37105
5193.,4857.,Br,13.441,-10.373,3.332
5353.,4571.,Br,15.239,-8.3332,5.69675
5261.,4553.,Br,15.61,-7.7778,5.7062
5181.,4913.,Co,12.881,-11.176,2.72823
5019.,5097.,Co,11.747,-11.92,1.7804
5037.,5153.,Co,11.825,-10.628,2.27496
5021.,4589.,Co,14.444,-6.9218,5.68315
5131.,4555.,Br,15.306,-7.1974,6.17755
5055.,4459.,Co,14.536,-6.6762,5.80875
5115.,4571.,Co,14.932,-7.351,5.8939
4887.,4519.,Br,15.317,-4.1213,6.3404
4973.,4587.,Br,14.799,-5.488,5.84195
5139.,4417.,Co,15.585,-6.2243,6.5872
4971.,4919.,Co,13.761,-10.111,4.03614
5035.,5267.,Br,10.444,-11.533,1.2747
5191.,4349.,Co,16.32,-5.6596,7.21925
5369.,4619.,Co,14.819,-8.5682,5.4397
5169.,4685.,We,14.668,-8.6006,5.08525
5063.,4683.,Br,14.876,-7.6414,5.71565
5139.,4481.,Co,15.377,-6.8063,6.391
5119.,4457.,Co,15.145,-6.6688,6.2497
5023.,5211.,Co,11.127,-11.488,1.5484
5013.,4843.,Br,14.262,-9.1697,4.394575
5055.,4817.,Op,14.281,-8.721,4.204585
5209.,4487.,We,15.852,-6.8731,6.7265
5115.,4431.,Co,15.498,-6.2509,6.53115
5037.,4411.,Co,14.95,-5.8919,6.3757
5139.,4319.,Br,15.203,-5.7276,6.5383
5183.,4903.,Co,12.921,-10.616,2.67089
5079.,4369.,Br,15.686,-5.3622,6.77915
5255.,4355.,We,16.633,-5.8087,7.3012
5301.,4365.,We,16.267,-6.0057,6.52185
5369.,4483.,Br,15.453,-7.4982,5.9844
4921.,4187.,Ma,15.216,-2.0226,6.087
5069.,4901.,Co,13.568,-10.052,3.680535
5055.,4871.,Co,13.819,-9.6075,3.949615
5189.,4513.,Br,15.655,-7.1107,6.3714
4985.,5245.,Br,10.726,-12.351,1.1565
5203.,4893.,Co,12.951,-10.694,2.67812
5043.,5179.,Co,11.611,-11.019,2.024935
4965.,5057.,We,12.494,-11.288,2.703215
5167.,4251.,Urb,16.461,-4.5225,7.68035
5101.,4229.,Urb,15.934,-4.2052,7.26915
5211.,4821.,Co,13.639,-10.219,3.591137
5233.,4415.,Co,15.652,-6.7677,6.6844
4965.,5059.,Op,12.494,-11.288,2.703215
5201.,4479.,Co,15.726,-6.8766,6.6563
4953.,4427.,Urb,14.591,-5.4262,6.1296
5237.,4739.,Br,14.098,-9.4495,4.32548
4863.,5077.,Co,11.732,-12.292,1.5181
5291.,4531.,Co,16.082,-7.3967,5.71015
5075.,4317.,We,15.924,-5.0151,7.17745
4985.,4511.,Urb,15.219,-5.7875,6.5859
5169.,4763.,Co,13.948,-9.5788,4.162425
5067.,4159.,Ma,15.823,-1.8409,6.58295
5219.,4409.,Co,15.611,-6.7072,6.70495
5199.,4601.,Br,15.063,-7.9315,5.7187
5355.,4557.,Br,15.446,-8.0628,5.7282
4939.,5115.,We,10.99,-11.637,1.07985
4951.,4547.,Co,14.62,-4.8232,5.8038
5107.,4197.,Urb,16.192,-3.1682,7.23155
5249.,4655.,Co,14.621,-8.8489,5.02585
5091.,4867.,Co,13.616,-9.9429,3.7192
5301.,4359.,We,16.267,-6.0057,6.52185
5181.,4483.,Br,15.62,-7.0089,6.47595
5035.,4885.,Co,14.07,-9.5544,4.208685
5089.,4391.,Br,15.553,-5.9134,6.69415
5153.,4245.,Urb,16.63,-3.6475,7.6157
4949.,4589.,Ma,13.879,-4.2816,4.94645
5275.,4363.,Co,16.678,-5.9899,7.07185
4965.,5005.,Co,12.85,-11.176,3.09241
5109.,4449.,Co,14.967,-6.6493,6.1725
5033.,5251.,Br,10.444,-11.533,1.2747
4983.,5213.,Br,10.881,-12.318,1.24175
5217.,4451.,Br,15.694,-6.8911,6.71895
4995.,4795.,Ma,14.175,-8.5431,4.244205
4853.,4179.,Ma,15.184,-1.0656,6.54595
4853.,4173.,Ma,15.184,-1.0656,6.54595
5181.,4647.,Co,14.898,-8.0098,5.60855
5123.,4273.,Urb,15.915,-4.9962,7.31475
5093.,5033.,We,12.001,-11.373,1.87765
5205.,4817.,Co,13.518,-10.235,3.501326
4995.,4491.,Co,15.05,-5.9947,6.4571
4991.,4933.,Co,13.793,-10.21,4.01276
5063.,4893.,Co,13.568,-10.052,3.680535
4777.,5145.,Op,8.1013,-11.434,-1.63795
5027.,4545.,Co,14.592,-6.6894,5.8408
4773.,5123.,Op,9.233,-12.136,-0.6868
5221.,4737.,Co,14.098,-9.4495,4.32548
5281.,4675.,Co,14.531,-9.1857,4.799
5137.,5011.,Co,12.358,-11.549,2.521195
4959.,4389.,Urb,14.681,-4.8442,6.12835
5009.,5021.,Br,12.505,-11.393,2.563535
5257.,4461.,Br,16.099,-6.8127,6.44035
4965.,5217.,Op,10.375,-12.656,0.69965
5179.,4327.,Co,16.319,-5.2646,7.248
5053.,4911.,Co,13.367,-10.301,3.490071
5199.,4445.,Br,15.473,-6.7661,6.6141
5045.,5043.,Br,12.619,-11.66,2.45811
4951.,4349.,Co,15.593,-4.0595,7.0371
5301.,4323.,Co,16.311,-5.7628,7.1448
5235.,4429.,Br,15.767,-6.7549,6.7275
5241.,4253.,Ma,16.466,-4.452,7.33475
5023.,4693.,Co,14.283,-6.6136,5.0462
5155.,5013.,Co,11.99,-11.725,2.1304
5021.,4999.,Co,12.875,-11.134,2.92504
5003.,4449.,Urb,14.862,-5.9793,6.34925
5171.,4563.,Br,15.55,-7.3566,6.2015
4943.,4175.,Ma,15.726,-2.2315,6.6559
5017.,4211.,Urb,16.119,-3.2852,7.24525
5339.,4493.,Co,16.122,-7.2962,5.52365
5267.,4295.,Co,16.194,-4.7929,6.9778
4815.,5109.,Op,10.911,-13.072,0.6074
5119.,4907.,We,13.179,-10.286,3.235565
5015.,4147.,Ma,16.09,-2.7169,7.1863
5189.,4457.,Co,15.524,-6.9399,6.51875
5113.,4495.,Co,15.348,-6.8061,6.3217
5195.,4481.,Co,15.718,-6.9927,6.4706
4967.,5205.,Op,10.375,-12.656,0.69965
5059.,4573.,Co,14.463,-7.1706,5.67605
5247.,4649.,Co,14.621,-8.8489,5.02585
5143.,4341.,We,16.134,-5.2103,6.5141
5009.,4633.,Urb,13.934,-5.761,4.8138
5195.,4875.,Co,13.252,-10.475,2.9777
4977.,4189.,Co,16.394,-2.536,7.3701
4941.,5021.,Co,12.544,-10.939,2.850555
5119.,5003.,Co,12.527,-11.136,2.70451
5037.,5143.,Co,11.825,-10.628,2.27496
5125.,4913.,Co,13.253,-10.374,3.280595
4939.,4307.,Co,15.342,-3.0449,6.66835
5063.,4271.,Br,15.682,-4.8096,7.1727
5293.,4625.,Br,15.057,-8.472,5.49375
5253.,4359.,Co,16.633,-5.8087,7.3012
4981.,4859.,Br,14.124,-9.1784,4.330435
5013.,5151.,Co,11.604,-10.981,2.00125
5051.,5155.,We,11.556,-10.262,2.102845
5047.,4645.,Urb,14.593,-7.2201,5.66415
5097.,4957.,Co,13.286,-10.598,3.43380325
4901.,4425.,Co,14.856,-3.8403,5.8086
5111.,4777.,Co,14.47,-8.8445,4.70365
5237.,4265.,Urb,16.466,-4.452,7.33475
5193.,4541.,Br,15.8,-7.3051,6.3404
5129.,4553.,Co,14.932,-7.351,5.8939
5225.,4533.,Br,16.135,-7.1015,6.23675
5103.,4463.,Co,15.224,-6.7074,6.314
5007.,4763.,Ma,14.367,-7.8396,3.944115
4953.,4921.,Br,13.538,-10.549,3.834915
4955.,4897.,Co,13.798,-10.305,4.09123
4949.,4465.,Co,15.132,-4.8967,6.39585
5081.,4747.,Br,14.561,-8.192,4.62621
5199.,4919.,Co,12.951,-10.694,2.67812
4843.,4155.,Ma,15.184,-1.0656,6.54595
5373.,4597.,Co,14.819,-8.5682,5.4397
4945.,4495.,Br,15.102,-4.8748,6.35405
5187.,4773.,Co,13.772,-9.7128,3.96922
5119.,4981.,Op,12.527,-11.136,2.70451
5223.,4877.,Co,13.122,-10.516,2.86546
4861.,5083.,We,11.732,-12.292,1.5181
5169.,4577.,Br,15.142,-7.5593,5.90075
5279.,4671.,Co,14.453,-9.1762,4.7726
5127.,4221.,Co,16.256,-4.1273,7.48825
5169.,4441.,Co,15.37,-6.657,6.54145
5215.,4829.,Co,13.639,-10.219,3.591137
5043.,4497.,Co,14.636,-6.7412,5.84025
5049.,4693.,Urb,14.527,-7.0252,5.4299
4997.,5203.,Co,11.408,-11.756,1.7997
5057.,4773.,Co,14.546,-7.9514,4.32183
5223.,4637.,Br,14.704,-8.471,5.2266
5147.,5041.,Co,11.745,-11.401,1.94155
5005.,4593.,Br,14.308,-6.0796,5.3611
5257.,4375.,We,16.59,-6.0305,7.14675
4967.,4369.,Co,15.339,-4.7204,6.75945
5121.,4417.,Co,15.498,-6.2509,6.53115
5023.,4245.,Co,16.043,-3.8962,7.39805
5309.,4541.,Br,15.641,-7.8889,5.93785
5159.,4717.,Co,14.201,-8.7163,4.6507
5139.,4979.,Co,13.018,-10.863,3.24511
5235.,4605.,Br,15.023,-8.2529,5.5086
4893.,4481.,Ma,14.99,-4.0289,5.8404
5011.,4901.,Op,14.107,-9.6473,4.318495
4813.,5121.,Op,10.415,-12.899,0.1578
5109.,5069.,Co,12.255,-11.102,2.329255
5199.,4351.,We,16.32,-5.6596,7.21925
5067.,4469.,Co,14.575,-6.706,5.85855
5125.,4705.,Co,14.451,-8.479,5.08775
5071.,5115.,Op,11.596,-10.128,2.107705
5113.,4499.,Co,15.348,-6.8061,6.3217
5175.,4919.,Co,13.053,-11.025,2.913575
4945.,4377.,Br,14.975,-3.7761,6.3074
5353.,4477.,We,15.748,-7.284,5.9773
4957.,5087.,Co,11.374,-11.549,1.59905
5059.,4643.,Co,14.706,-7.3804,5.64675
4995.,4275.,Co,15.876,-4.2409,7.41115
5091.,4775.,Co,14.581,-8.4204,4.7483
5253.,4435.,Co,15.793,-6.8114,6.6775
5011.,5169.,Co,11.598,-11.309,2.0034
5231.,4403.,Br,16.052,-6.366,6.9554
5365.,4495.,Urb,15.303,-7.534,6.03345
5355.,4467.,We,15.717,-6.9706,6.2603
5099.,4395.,Br,15.771,-5.8859,6.7913
5029.,4981.,Op,13.107,-10.688,3.21896
5061.,4185.,Co,15.899,-2.8434,6.93625
4967.,4939.,Co,13.481,-10.463,3.76193
4923.,4465.,Co,15.114,-4.666,6.2792
4979.,4937.,Co,13.577,-10.375,3.844745
5343.,4593.,Co,14.932,-8.4922,5.4933
5009.,4235.,Co,16.055,-3.7514,7.37515
4889.,5043.,We,12.123,-12.085,2.1736
5305.,4479.,Br,16.108,-7.0363,5.9134
5215.,4635.,Co,14.59,-8.6376,5.07745
5297.,4481.,Br,16.209,-7.0394,5.6853
5111.,4815.,Op,14.004,-9.7151,4.102065
5175.,4823.,Co,13.556,-10.337,3.568216
4961.,4415.,Co,14.591,-5.4262,6.1296
4985.,4819.,Br,14.175,-8.5431,4.244205
4901.,5017.,Co,12.492,-11.233,2.866255
4923.,4285.,Ma,15.216,-2.0226,6.087
5169.,4233.,Urb,16.63,-3.6475,7.6157
5129.,4793.,Co,14.325,-9.3324,4.45359
5225.,4753.,Co,13.867,-9.7332,4.02751
4953.,4349.,Co,15.593,-4.0595,7.0371
5215.,4907.,Op,12.916,-10.709,2.65122
5343.,4409.,We,15.515,-6.7,6.40225
4885.,4459.,Ma,14.729,-3.4302,5.577
5007.,4233.,Urb,16.055,-3.7514,7.37515
4863.,4147.,Ma,15.184,-1.0656,6.54595
5133.,4899.,We,13.284,-10.246,3.27728
4895.,5127.,Op,10.711,-12.116,0.29685
5189.,4625.,Co,15.063,-7.9315,5.7187
5249.,4799.,Co,13.698,-10.085,3.684835
5189.,4443.,We,15.385,-6.7359,6.54635
5089.,4289.,Co,15.801,-4.8256,7.2553
5033.,4155.,Ma,16.128,-2.7689,7.2456
4879.,4177.,Op,15.267,-0.71243,6.445
4871.,5115.,Op,10.631,-12.039,0.23215
5203.,4331.,Co,16.651,-5.4182,7.62605
5339.,4629.,Co,14.896,-8.6837,5.303
5013.,4309.,Br,15.823,-4.6596,7.28345
5341.,4409.,We,15.515,-6.7,6.40225
5037.,5193.,We,11.127,-11.488,1.5484
4995.,4517.,Co,15.04,-6.0475,6.39145
4923.,4941.,Co,13.339,-11.056,3.741165
4991.,4301.,Urb,15.831,-4.4594,7.35415
5079.,5075.,Co,11.787,-11.205,1.7065
5243.,4731.,Co,14.027,-9.5667,4.22484
4799.,5137.,Op,9.8808,-12.787,-0.3253
4909.,4535.,Ma,15.317,-4.1213,6.3404
5141.,5067.,Co,11.407,-10.391,1.8152
5069.,5077.,Co,11.892,-11.455,1.68935
5145.,5007.,Op,12.226,-11.717,2.37105
5117.,4635.,Br,14.723,-7.7617,5.6772
5201.,4767.,Co,13.846,-9.615,4.056345
5315.,4473.,We,16.128,-7.0327,6.01895
5035.,4701.,Co,14.69,-7.0608,5.32115
5151.,4809.,Co,13.787,-9.9471,3.93952
5291.,4561.,Co,15.641,-7.8889,5.93785
5205.,4605.,We,15.012,-8.0892,5.61115
5319.,4465.,Co,16.108,-7.0363,5.9134
5121.,4305.,Co,15.51,-5.4743,6.8208
5047.,5047.,We,12.619,-11.66,2.45811
4953.,4855.,Br,13.948,-9.2654,4.142165
5065.,5193.,Op,11.593,-10.919,2.10057
5145.,4551.,Co,15.306,-7.1974,6.17755
5047.,5039.,We,12.619,-11.66,2.45811
5143.,4539.,Br,15.306,-7.1974,6.17755
5011.,4209.,Co,16.119,-3.2852,7.24525
4953.,4429.,Co,14.591,-5.4262,6.1296
5247.,4741.,Co,14.061,-9.6592,4.21362
4985.,4301.,Urb,15.803,-4.2062,7.36205
5081.,4985.,Co,13.143,-10.915,3.248335
5099.,4427.,Co,15.383,-6.2101,6.55465
5105.,4861.,Co,13.586,-10.015,3.671625
5085.,4577.,Co,14.452,-7.4629,5.61965
4767.,5145.,Op,7.2534,-10.934,-2.343665
5305.,4409.,Co,16.34,-6.3594,6.80115
5009.,4239.,Urb,16.055,-3.7514,7.37515
5035.,4661.,Br,14.389,-6.8991,5.27925
4911.,4435.,Urb,14.845,-4.2641,5.9376
5061.,4409.,Co,15.17,-5.9869,6.5159
4987.,5259.,Op,10.726,-12.351,1.1565
5019.,4731.,Br,14.69,-7.0608,5.32115
5009.,4521.,We,15.073,-6.1687,6.3968
5135.,4719.,Co,14.457,-8.5378,5.0323
5295.,4719.,Co,14.159,-9.7147,4.24044
5153.,4283.,Urb,16.06,-5.0036,7.3801
5061.,4489.,Co,14.763,-6.7487,5.94375
5123.,5009.,Co,12.547,-11.373,2.716275
5299.,4659.,Co,14.833,-8.849,5.17055
5227.,4749.,Co,14.098,-9.4495,4.32548
5245.,4315.,Co,16.656,-5.3218,7.5229
5111.,4735.,Co,14.486,-8.559,4.9067
5229.,4745.,Co,14.098,-9.4495,4.32548
4947.,4271.,Co,15.121,-2.5899,6.253
5219.,4875.,Co,13.22,-10.502,2.95213
4973.,4987.,Co,12.883,-10.934,3.101455
5063.,4857.,Co,13.819,-9.6075,3.949615
5035.,4247.,Br,15.995,-4.0774,7.39235
5033.,4711.,Br,14.69,-7.0608,5.32115
4991.,4911.,Co,13.99,-9.6913,4.229365
5133.,4847.,Co,13.312,-10.166,3.364215
4975.,4835.,Br,14.018,-9.2243,4.234425
5077.,4467.,Co,14.575,-6.706,5.85855
5329.,4543.,Br,15.796,-7.7244,5.9006
5099.,4635.,Co,14.817,-7.6608,5.6658
4893.,5015.,Co,12.709,-11.409,3.0872385
5041.,4143.,Ma,15.823,-1.8409,6.58295
5249.,4765.,Co,13.858,-9.8933,3.926605
5019.,4777.,Ma,14.367,-7.8396,3.944115
5367.,4471.,Op,15.453,-7.4982,5.9844
5239.,4407.,Br,16.052,-6.366,6.9554
5035.,4685.,Br,14.283,-6.6136,5.0462
